Id,state,phone_number,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
920,FL,259-430-7919,69,yes,no,0,80.30524273822536,29,24.974953786425193,146.33860971145526,39,26.435998721117677,165.37157730629917,78,16.951780386924895,12.496462841868755,7,4.7095685239103,4,False
921,TX,324-828-9835,129,yes,yes,11,337.94817839398615,44,4.14373838618714,200.07549673744154,93,22.796035649396018,300.8084654942801,13,12.94826550895709,19.761733134731195,2,8.008265764418772,7,True
922,IL,715-294-9680,55,yes,no,38,195.8769482673026,62,16.858846472627526,308.9971986723023,69,20.089087183237226,244.46452138900042,114,17.21666725524329,8.76837729403823,17,4.6069898774609825,5,False
923,IL,256-709-6345,187,no,yes,3,53.3275045989296,119,16.0305462346322,249.95981366329522,10,35.948860095989076,264.4860271999687,40,12.247260017534485,1.3250939390839989,13,0.6285067825783508,4,False
924,IL,511-304-2102,185,no,no,41,230.5865294128215,145,40.9321878176124,65.70634020263725,14,34.23997074605458,217.95980804025885,140,45.48171710287865,19.140138356387094,2,9.05541661150863,0,False
925,TX,223-570-9707,143,yes,no,12,111.02365024409927,13,6.203627523976387,77.27882382014755,72,11.416669133022976,173.8677117157691,126,45.15313890624159,15.861234418070953,16,5.448158874519706,2,False
926,TX,701-203-9584,226,no,no,33,287.1819046007368,111,40.6724181940498,166.9994777018799,74,34.22998550241734,272.8966432214746,99,6.906143116189881,7.9662073572714265,3,9.24494358530292,9,False
927,CA,730-744-7683,65,yes,no,41,291.703063541181,56,34.120815305558864,92.6264805244121,87,14.116697316897918,51.73626059721759,75,8.857204585591639,19.647901072455376,17,5.723545120276245,8,False
928,FL,377-332-6690,119,yes,yes,20,343.2631538734918,103,37.15719003826156,38.91192882648184,141,2.890800153129227,245.41143448968452,97,43.376894672511995,6.910715006972524,14,0.6963631597506059,8,False
929,NY,189-591-1025,196,yes,yes,21,190.59824992784118,57,22.746233004081127,287.6047616377825,123,35.5620165217941,349.10544251221734,33,21.149013001891806,7.442403920160574,18,5.528693935257713,4,False
930,IL,124-493-8468,241,no,no,3,175.58620151287587,100,34.62683820808439,36.24722262335812,34,32.95009291811598,279.66141742977015,108,10.125040512285358,12.194627063798416,5,5.757389324926806,2,False
931,CA,438-366-9652,166,no,no,17,271.1121937428738,93,31.23338934593196,295.8206736633645,144,21.71884459396839,122.98032370478569,114,26.512131316955227,5.486947723107134,14,2.143398793429756,5,False
932,NY,792-555-6102,208,no,yes,4,72.39061002941651,77,38.91104937097421,76.11326817054913,52,27.232930684136292,118.9022383057218,28,22.00006639616456,13.971429702614655,6,4.710290841043767,4,False
933,CA,962-511-2994,113,no,yes,18,205.01296441379975,148,23.444952054476104,341.89709145827715,66,47.464121201876466,243.50995538990685,75,12.51975457942233,3.0570060790101183,11,4.594415118736514,0,False
934,TX,590-932-2072,86,yes,no,1,204.7992320418723,134,24.695629995022514,223.23965178438084,81,30.56960868346101,316.6733622427297,69,36.59610647732645,2.1605063871630703,15,6.228761490206036,1,False
935,IL,786-663-1215,239,no,no,11,58.63139929932391,82,32.89165869151137,265.19455092156653,36,33.57842889615351,214.94391707130973,124,32.30188699197108,10.697560151283112,8,2.596140986739204,4,False
936,NY,537-799-3606,155,no,no,16,163.75490736221235,13,7.1877196959866385,65.35476094978077,137,5.0677434055587725,198.76873189441866,24,6.783757450661147,11.109873647888023,19,5.817484179481937,8,True
937,NY,258-588-5781,11,no,no,9,303.0511355415046,85,22.93973352148723,305.87330350447365,115,9.967734112406012,81.32292282997483,94,46.41856228761644,2.1331013925938125,4,2.4095204263694283,3,False
938,NY,341-893-8763,17,yes,no,33,303.9691590382913,82,48.653640572470664,298.54154971889227,80,16.445709267756232,258.9462257151413,97,28.806558355043318,19.28352522262302,10,4.464452722039066,8,False
939,NY,919-460-3295,84,yes,yes,5,61.75605277429792,86,3.802511362882189,238.95767409334965,76,27.890207265350867,254.73555828412503,16,14.009815379050007,11.465733152141675,1,1.2270569933730702,2,False
940,NY,665-772-2946,234,no,no,7,59.030682479305874,57,17.168226697586903,190.72795667052395,99,39.27636300719942,339.42444554683124,15,11.902007123473448,3.020699849938522,15,0.37300547861478184,0,False
941,CA,837-114-3783,191,no,yes,10,114.06255264061929,111,17.077271316289796,260.87653540213523,13,17.419562133852175,126.06149897781262,134,8.525503105865674,6.22885048664598,3,3.205873059917339,5,False
942,IL,672-221-7420,134,no,yes,11,309.9251400172779,115,32.40627772331709,31.89702890780101,115,19.10635666298115,272.0625524376102,42,22.382595506736834,16.00468427866325,4,2.7457175064974146,9,False
943,TX,657-552-8557,47,no,yes,8,71.24882722351967,86,7.078417252358715,219.581041727507,88,14.295242488339944,168.9008835832413,67,8.505968628360165,10.464630557310636,6,4.069359120313467,6,False
944,TX,393-673-3645,185,yes,no,1,260.3989768407828,48,32.170113482185336,301.1699631773557,105,14.221247806174683,208.71129331716318,119,21.959187804570856,3.762966970931112,5,9.619826200003397,3,False
945,TX,545-309-2932,36,no,yes,7,62.37299827619303,67,6.561931551277732,144.20796389592155,102,47.54546460295023,291.2652337921786,51,9.140980555237649,2.0569794412360953,9,5.222292947703284,9,False
946,TX,322-833-6085,29,no,yes,10,229.4041131993041,28,6.5577750760798885,64.65259407453338,83,32.50194462170672,101.03841440607219,103,33.526761033146684,8.615488244749695,13,5.531767061367566,4,False
947,CA,617-192-1492,149,no,yes,35,143.94153571812635,97,36.95280114504715,164.68071991782597,135,9.483259689917448,139.71799664877278,138,39.6916170409452,6.748294173728684,7,9.416010387873742,3,True
948,FL,334-719-8888,52,yes,yes,9,282.45246814907745,122,17.558488343974226,262.6734236987222,25,36.667931748044474,277.45877446323107,88,28.377091881092415,13.11834704963947,13,9.21147137591833,2,False
949,IL,851-430-5958,198,yes,no,20,104.78094362411636,86,48.9163014902599,64.33638731861521,125,36.65701488128139,212.5465328921155,104,34.64272999303507,18.504939739023307,13,8.841119539004179,0,False
950,NY,767-591-3743,40,no,no,19,234.54458540478714,86,3.7929409489066366,95.93553926812478,27,33.99056941057784,59.575333409622466,120,47.04217938003492,4.954605715483176,19,0.9799474202971303,5,False
951,FL,931-798-8160,100,no,yes,47,105.41841106428319,37,23.365119858463718,77.21659098518398,25,8.466581364351853,167.65947736912415,106,32.64183341938917,17.104678665656902,2,6.342974105203304,9,False
952,TX,431-238-9548,233,no,yes,7,258.3712905958892,75,7.4305250083531345,285.02328178407197,139,21.58359120654017,217.72266015136523,128,19.479593512826366,18.40923956890401,0,8.080989804935118,4,False
953,FL,700-373-8186,70,no,no,35,309.5769710594396,19,18.866190404389215,50.12563918479579,65,7.12430386373183,321.04554126241686,78,23.575047616395945,18.04005198939803,8,8.355746895770949,0,True
954,IL,410-969-1619,211,no,no,28,70.57657572056321,135,49.914677629234426,249.70768067661854,88,41.19778419642255,90.31617598036436,142,43.30521085145777,19.041546598908706,8,5.779071425018961,4,True
955,NY,982-896-4642,204,yes,no,41,307.3106203505611,67,44.664440563449524,147.26621464102124,112,33.44826287254013,287.9049498807945,61,8.274575309604627,16.842172442585507,1,0.17495547486169105,5,False
956,NY,224-453-2296,118,yes,yes,11,219.94408141257534,134,4.3195716250590515,271.8531977232967,37,26.34578896485528,71.79983458450923,131,17.635377077620767,11.869720107933404,15,9.73712901641735,9,False
957,IL,718-910-9436,100,yes,no,13,70.67535707744767,121,29.036280503632803,338.60269401089204,14,18.464742872028637,107.51541122425832,38,29.70944331058324,8.196921974204837,7,4.721967027581214,4,False
958,IL,947-549-1929,172,no,yes,47,166.81339371510785,93,33.095470631572915,66.65449586767434,115,10.843974775732804,107.87004271683938,145,34.46669933160485,9.833755720675425,5,3.935958952735982,0,False
959,TX,346-619-4212,104,yes,yes,49,81.47529391523133,105,12.057661949606032,130.6032131415867,31,7.109484263989179,310.7933426908264,113,38.64795562072185,17.452243497551706,12,3.94948713677263,4,False
960,NY,461-107-4423,152,yes,no,20,254.11132443730224,42,8.965067523029612,289.24013687003423,126,48.52354916177118,93.68566144479587,10,17.27392620781218,6.027967548343649,0,4.241508800582665,9,True
961,FL,594-705-7976,153,yes,yes,21,272.8378030137439,56,45.41029446394512,115.17068353637647,109,11.583134813889107,281.8274326353309,38,9.001238432439214,3.1852338868218877,18,2.42180718172753,0,False
962,CA,526-138-4667,22,no,no,20,63.854886487295666,121,48.50318919120208,98.83859105473309,22,4.873982082626512,177.77809088627836,78,47.83228206447487,2.8163843626759033,14,3.2733362574982983,2,False
963,CA,699-853-6973,122,no,yes,43,191.9647528622862,52,49.610857151342806,294.12095291807094,74,48.16000506475983,349.7090456951394,62,5.666826422337895,16.53989219810001,0,9.853576097747393,1,False
964,IL,192-185-3468,44,yes,no,49,290.6800179282935,17,39.90856513926246,345.8663564819105,95,28.3496835851757,298.5092795686737,133,6.5986570777705005,15.229713726601954,9,3.6816800025609417,0,False
965,TX,173-647-2636,212,no,yes,29,329.57217329631885,12,33.848099331452346,208.20178884734904,73,40.239523279574854,266.70500302330174,97,25.757242011294505,9.952906820926831,0,5.26725016473789,3,False
966,CA,611-255-5009,196,yes,yes,38,194.32571735736641,134,18.5950521052639,118.97559946666857,41,4.1007606655192905,308.63241812870257,92,41.32500935089272,5.497428561843063,11,8.482942659752185,1,True
967,NY,354-270-9148,158,yes,no,19,334.08935155565024,21,10.227118991588117,157.54110771201726,89,29.213401159023423,232.88972563361074,21,39.176197105055685,13.552263510852228,10,5.274278111088635,4,False
968,IL,827-269-5967,191,yes,no,23,201.42047054592953,93,5.791068769579121,84.44170476275488,60,21.114078277663765,299.96872208911924,61,47.009564777316406,0.7686619486493962,16,3.244534216181676,9,False
969,FL,421-666-6722,212,yes,no,22,156.14095827197053,25,35.278278490471614,273.80392924504076,88,39.054292848794404,113.56059115566588,138,8.796923629423443,11.364556313333228,3,5.237509769185301,0,False
970,IL,889-712-5444,167,no,no,6,301.42500113692654,87,39.6667239286092,277.5116857032857,115,3.8444309906748124,61.26502755234398,144,20.034908338996928,7.9685033747892735,6,1.1408631043909745,9,False
971,FL,550-975-2676,57,no,yes,8,187.7544673465885,68,41.66977531783904,310.03871756239823,72,21.281147290957488,227.098242267734,136,15.542822178642083,19.55719267623937,11,1.3000695523276984,0,False
972,IL,272-109-3787,44,no,no,0,181.00880338064738,72,45.86072015858233,38.51282035090044,85,40.35552413533741,169.1009256523475,80,43.32176593062425,10.151204982210519,12,6.941075322306689,9,False
973,IL,364-537-8927,95,no,no,25,186.89999661114507,58,44.236619054641935,209.83402932044135,69,27.08946870264176,166.46105449357822,26,25.441021773497617,11.045355049005357,4,9.174606572597456,3,True
974,IL,346-766-7689,175,yes,yes,37,300.97120059831855,60,49.987581068388444,98.561738989819,74,28.401859567932988,198.55931277761476,12,3.288700851951985,14.247253268856383,5,7.256781334885183,6,True
975,FL,598-228-4743,168,no,no,37,296.22129334017666,42,13.715072526428061,139.08256495755427,126,6.663904734366344,145.6424357009736,38,35.98229152824304,9.690769622512933,1,0.7461324065735719,1,False
976,FL,700-704-5422,215,yes,no,43,159.12639758086758,39,38.638765530186106,281.1857968916824,90,8.351866693764386,230.3390500617053,31,20.657508695676924,4.491372385535028,6,4.028956110310057,1,False
977,IL,852-934-3451,161,no,yes,21,136.65595515856802,85,30.150056593990286,91.45076875567878,114,34.49598105755772,39.78187755124157,63,27.49504464180859,10.74555693096896,13,0.025535882680637334,0,False
978,CA,728-705-8778,123,no,no,43,187.41696769252138,24,14.539766357771954,234.2693601859487,137,34.40223786991615,340.36522940216423,116,44.9017964964799,18.885377417814407,13,5.112067433256328,4,True
979,TX,724-458-4674,186,no,no,9,213.2872031158749,91,49.13145546977326,239.46118119155142,80,48.99696292410912,325.9068774545825,78,14.32341318237496,8.198219763369437,9,1.9320448488185138,5,False
980,TX,957-817-5369,233,yes,no,5,106.26790740095902,101,45.099109029164104,335.3100527687362,95,36.17374342714642,329.28645202621874,129,13.532704429384502,13.592819099993461,3,8.681466487286567,5,False
981,TX,784-215-5956,109,yes,no,16,284.065627108989,32,8.168752085317589,278.0514971292598,149,25.67568780480547,146.80111858678987,56,14.633240200644288,19.5606837777137,2,1.043350528690824,1,True
982,FL,792-190-2105,169,yes,no,49,185.67448503437532,103,3.2556004315241527,287.1632470891819,80,43.151735529610534,200.20510645091193,29,18.22918358046573,16.59844625966981,13,0.014333986470304039,6,False
983,FL,423-213-9345,192,yes,no,37,136.89457549438708,54,35.03987659196849,200.1122396857259,55,7.014703319164939,335.32179297842407,30,7.152990783012783,13.180682661666474,5,4.511460431137603,5,False
984,CA,976-503-4699,216,no,yes,23,64.18271774847699,71,30.998270185113686,89.76985829195861,56,23.566199403020217,318.7507380568277,10,35.46654371881229,14.719929766610287,14,1.5543330392573917,7,False
985,TX,954-365-4786,244,yes,no,9,106.43045132915421,24,46.91914995733501,166.1802770298725,88,15.781237324523348,282.87823228836714,26,11.955138455798554,18.729664960341502,7,7.3798638227516165,5,False
986,TX,140-204-2913,195,yes,yes,7,333.7699749619148,55,13.232253783697752,205.83666352378253,139,7.022614732526028,160.34610875122956,60,46.454995868988114,19.19504208800713,4,9.199347317813949,8,False
987,IL,292-500-2772,108,no,yes,20,127.63189978224851,73,6.050621498959378,247.09416054838795,136,38.648100066577584,210.5885514182955,23,12.352943067673793,19.379362606439916,2,0.4193801430256716,9,False
988,FL,832-679-8423,12,no,yes,5,84.0349725974513,84,14.44233602105535,224.4669157862167,118,26.51801746394643,283.7319917493272,68,14.270817406821205,12.51283256405044,2,3.955821119160967,1,True
989,TX,750-923-1660,217,yes,yes,20,177.41529332959783,61,2.9085267445502456,156.07290525351794,128,28.72489855507955,117.36383857281015,92,16.256970982919185,7.694232997304731,12,9.968149760709498,6,False
990,CA,198-687-2132,206,no,no,38,128.26807787527957,97,3.7228520570687564,114.90019423866926,110,21.740249019695792,230.46379783299562,59,38.88982865654796,2.6630625791259988,1,7.326719700006685,4,True
991,CA,799-298-8470,94,yes,no,23,41.25096008678213,66,45.91317468419646,83.8338698251786,15,24.09618711693129,294.9389839525942,133,22.52511139721743,7.710960026808058,0,9.53187643705807,0,False
992,TX,426-253-8812,134,no,no,32,133.40646952941353,92,18.89679596009016,252.03052360712522,135,7.5688345819041505,256.38553335452843,43,41.32806195346969,18.85910909471238,11,1.6408328521615556,2,False
993,FL,504-561-3179,147,yes,yes,17,204.11475966062994,75,21.71883204846467,236.5275757799952,112,34.30005556577487,183.4338019811202,15,39.672978193077846,17.79594161184779,7,2.2136855949195358,3,True
994,CA,890-973-9275,92,yes,no,27,206.54795904638942,29,2.8818394178290117,249.9591890424981,46,22.757473261050258,217.07467505765067,118,46.61554029283839,10.473193241257572,18,1.5481124059682594,1,False
995,IL,498-853-4180,34,yes,no,31,144.09885477660438,42,14.985045448248636,149.20878489689437,46,41.204843510219995,346.3761738066541,58,38.31699944499463,10.740145731878481,8,3.0236903377593825,6,False
996,CA,320-652-1614,77,yes,no,11,173.1368820008322,81,40.62684721958869,113.9705032226384,17,11.421785606867653,222.63609428710723,15,4.491736144115016,6.17840699189939,13,7.243840683290519,0,False
997,NY,657-593-5570,70,yes,yes,47,338.96573383512526,34,31.54356606400252,273.1108251778961,86,11.842644484104117,281.397681285966,126,42.1895011375548,9.090157801409628,17,1.649466607581882,2,False
998,NY,935-989-1270,38,no,yes,41,150.75151271369973,55,38.18146885214794,277.5671664177069,49,32.996459433473014,262.51352460085207,127,47.027484641859736,14.288969878787903,9,5.242340378832885,8,False
999,FL,520-996-4607,136,yes,no,26,112.63258024319455,82,23.466259558101683,175.797239669389,116,42.60816432307505,254.47699696939623,16,49.697081242384115,8.048614512955838,8,2.6920991911439804,1,False
1000,TX,635-103-1289,28,yes,yes,9,107.90945410136324,107,16.867002644063838,225.80930712554374,101,24.665496253672416,259.23809763649393,106,8.012844518358326,3.759677441520677,5,8.291957791369153,4,False
